ID,Text,Condition,Rating_Sense1,Rating_Sense2,Rating_IsFunny,Accuracy,RT_Sense1,RT_Sense2,RT_SenseAverage,RT_IsJoke,RT_IsFunny,Delta,Reading_Time,Rank,Version,Joke,Critical,Meaning1,Meaning2,key_resp_sentence.rt,slider_relatedness_responseValue,slider_relatedness_responseTime,key_resp_IsItJoke.rt,slider_IsItFunny_responseValue,slider_IsItFunny_responseTime,DistanceFromCenter,Correct,key_resp_sentence.rt_winsor,slider_relatedness_responseTime_winsor,key_resp_IsItJoke.rt_winsor,slider_IsItFunny_responseTime_winsor,N_correct,key_resp_relatedness.rt,key_resp_relatedness.rt_winsor,Kind
13.0,The bank had to fire a few employees because it had too many tellers,Sense2,5.526315789473684,4.7631578947368425,1.5263157894736843,1.0,2.5974452763153257,2.232246028947435,2.4148456526313806,1.8476984526317712,1.5449760421047418,2.1315789473684212,5.365301863157966,74,Original,,,,,,,,,,,,,,,,,,,,Non-joke
14.0,"I heard he wanted a roll for lunch, I went to the bakery",Sense2,4.955555555555556,5.288888888888889,1.4666666666666666,1.0,2.6029437755539626,2.0690995533353593,2.3360216644446608,2.5815000155534005,1.8271741533304875,2.8666666666666667,7.414828873336592,111,Original,,,,,,,,,,,,,,,,,,,,Non-joke
15.0,"I asked the librarian for books about cooking. She whispered, ""They're right behind you!""",Sense2,5.409090909090909,5.4772727272727275,1.4090909090909092,1.0,3.1751120568162503,2.6590616977247548,2.9170868772705028,2.3895490454513553,1.907161470457171,2.5681818181818183,6.163767402276614,103,Original,,,,,,,,,,,,,,,,,,,,Non-joke
16.0,You can't breathe on the moon because there's no atmosphere,Sense2,5.695652173913044,5.782608695652174,1.5217391304347827,1.0,2.7384876347807183,2.220835136960155,2.4796613858704366,1.854497167394065,1.2635680021762266,1.7826086956521738,4.363399556520758,56,Original,,,,,,,,,,,,,,,,,,,,Non-joke
17.0,Secret agents don't date because they don't want to give away their covers,Sense2,5.444444444444445,5.555555555555555,1.5,1.0,2.4764124111093953,2.4441555611079355,2.4602839861086654,2.1876809472241203,2.027073525000961,1.9444444444444444,5.283696780558994,64,Original,,,,,,,,,,,,,,,,,,,,Non-joke
18.0,Why was the convict arrested? For holding up a bank,Sense2,4.288888888888889,4.7555555555555555,1.6222222222222222,1.0,3.330959137777341,3.1022630711143493,3.216611104445845,2.4840354044432136,1.4963047444499706,2.2888888888888888,4.538657313333487,85,Original,,,,,,,,,,,,,,,,,,,,Non-joke
19.0,The actor ran from left to right: he was going across the stage,Sense2,5.785714285714286,5.738095238095238,1.4761904761904765,1.0,2.6744186047603113,1.7558981309528223,2.215158367856567,2.4794760571440055,1.4382433714267953,1.619047619047619,6.462175009526476,49,Original,,,,,,,,,,,,,,,,,,,,Non-joke
20.0,Mac users get fewer viruses because they don't have Windows,Sense2,6.25,5.833333333333333,1.3333333333333333,1.0,2.4489649375014246,1.8015315250001152,2.1252482312507697,1.757777583333772,1.4068061625009705,1.25,4.490613099999198,31,Original,,,,,,,,,,,,,,,,,,,,Non-joke
21.0,The calendar was useful. Its pages were numbered.,Sense2,5.054054054054054,5.864864864864865,1.6216216216216215,1.0,4.807031727026507,2.6131675459506503,3.710099636488579,2.1998206702659955,1.4672028054067572,2.0,4.542754618918038,69,Original,,,,,,,,,,,,,,,,,,,,Non-joke
22.0,Jellyfish can't digest food internally. They don't have guts,Sense2,5.684210526315789,5.921052631578948,1.605263157894737,1.0,3.142706192109331,2.51954729736592,2.8311267447376256,2.394450050000525,1.934842078948649,1.5,4.253197484211164,41,Original,,,,,,,,,,,,,,,,,,,,Non-joke
23.0,Why did the painting cost extra? Because it was framed,Sense2,4.5,5.026315789473684,1.4473684210526316,1.0,2.9680713999999373,2.217880863158622,2.5929761315792796,2.6201869947377165,1.4067258815792372,2.1052631578947367,4.242724213158416,72,Original,,,,,,,,,,,,,,,,,,,,Non-joke
24.0,The square is the dead center of town,Sense2,4.86,4.76,1.28,1.0,3.757573714001057,3.089520578001934,3.4235471460014955,2.343937142000568,2.3383962839988524,3.46,4.414629715999057,117,Original,,,,,,,,,,,,,,,,,,,,Non-joke
25.0,She had a photographic negative but never developed it.,Sense2,5.456521739130435,5.739130434782608,1.6304347826086956,1.0,3.3044055804351133,2.333923350002035,2.819164465218574,2.3694663391258137,1.4232063869583715,1.673913043478261,5.957050978259337,53,Original,,,,,,,,,,,,,,,,,,,,Non-joke
26.0,I did not destroy the calendar. All I did was rip a day off.,Sense2,3.6206896551724137,3.9655172413793105,1.9655172413793105,1.0,6.02482256896411,4.009078913794932,5.016950741379521,2.6937660862075785,1.666233555170532,3.5172413793103448,6.447878044830049,118,Original,,,,,,,,,,,,,,,,,,,,Non-joke
27.0,I told her that she was drawing her eyebrows too high; she looked angry,Sense2,5.875,5.96875,1.875,1.0,2.738818190626432,2.503865190624964,2.621341690625698,3.0506339999988157,1.7486529406246871,1.21875,3.843888553125467,29,Original,,,,,,,,,,,,,,,,,,,,Non-joke
28.0,"I used to make money off my savings, but I lost the interest",Sense2,5.388888888888889,5.722222222222222,1.8333333333333333,1.0,2.8826734833331153,1.9925678444450468,2.437620663889081,2.793156083333795,2.1623410888895984,1.5555555555555556,6.763691355555204,43,Original,,,,,,,,,,,,,,,,,,,,Non-joke
29.0,"I thought pressing the camera button was doing nothing, but then it clicked.",Sense2,5.157894736842105,6.368421052631579,2.1578947368421053,1.0,2.9417789210512972,1.8604925526322664,2.401135736841782,2.8097564157895274,1.931800736842194,1.8421052631578947,5.295925705261718,60,Original,,,,,,,,,,,,,,,,,,,,Non-joke
30.0,"I saw the car didn't stop at the red light, and then it hit me.",Sense2,5.285714285714286,5.714285714285714,1.4285714285714286,1.0,2.6150515095240885,3.0243057571429484,2.819678633333518,2.1706551761918553,1.926035061905493,2.619047619047619,4.400408571428226,105,Original,,,,,,,,,,,,,,,,,,,,Non-joke
31.0,"I wanted to buy a car with a gear stick, but I couldn't find a manual",Sense2,5.588235294117647,5.647058823529412,2.1176470588235294,1.0,2.6042109588235074,1.7734621176467529,2.18883653823513,2.7950402764697895,1.3915749941181863,1.8235294117647056,6.530431876470877,59,Original,,,,,,,,,,,,,,,,,,,,Non-joke
32.0,"Some people believe the earth is flat, but that's just nuts!",Sense2,5.75,5.458333333333333,1.9791666666666667,1.0,2.585499660415877,1.9082928416669729,2.246896251041425,2.2557141812506623,1.6542798916664576,2.1666666666666665,4.316261474999567,75,Original,,,,,,,,,,,,,,,,,,,,Non-joke
33.0,"I tried a bigger hammer to fix the painting to the wall, but I couldn't nail it.",Sense2,4.260869565217392,5.391304347826087,1.7391304347826086,1.0,3.300565386957141,2.3792938478244174,2.839929617390779,2.644081213043453,1.7912753043479903,2.5217391304347827,11.427763100000725,101,Original,,,,,,,,,,,,,,,,,,,,Non-joke
34.0,"I used to vote for the left, I'm all right now.",Sense2,5.0,5.190476190476191,1.7142857142857142,1.0,3.189764633333934,2.3087631095246643,2.7492638714292994,1.6980451142843065,1.1243594523824805,2.1904761904761907,5.003342195244603,77,Original,,,,,,,,,,,,,,,,,,,,Non-joke
35.0,Communists love economic equality because there are no classes,Sense2,5.512195121951219,5.512195121951219,1.3658536585365857,1.0,1.9125772585362415,1.703956751221684,1.8082670048789629,2.7634716097568397,1.6981858658534914,2.292682926829268,5.722066617073856,86,Original,,,,,,,,,,,,,,,,,,,,Non-joke
36.0,How do you make the bride fast? Take away her food.,Sense2,6.0476190476190474,5.666666666666667,1.9523809523809523,1.0,3.3005756190430344,2.199783319046382,2.750179469044708,2.423809733336698,1.539999947619511,2.1904761904761907,7.720486304765061,78,Original,,,,,,,,,,,,,,,,,,,,Non-joke
37.0,It's hard for leopards to have plain fur as they're always spotted.,Sense2,5.392857142857143,5.392857142857143,1.5357142857142858,1.0,2.052124139285297,1.7385185785702135,1.8953213589277556,1.785551935715286,1.1006468750013514,2.2857142857142856,4.007044007142781,84,Original,,,,,,,,,,,,,,,,,,,,Non-joke
38.0,"""-Did you grind the nutmeg recently?"" 
""-Well, it was just ground this morning!""",Sense2,5.4,5.444444444444445,1.5777777777777775,1.0,2.613100500001797,2.0645179044420576,2.3388092022219276,2.409984102222082,1.4502158111097083,2.2222222222222223,6.644048795557273,80,Original,,,,,,,,,,,,,,,,,,,,Non-joke
39.0,The man had broken his hip in the winter. He had a great fall.,Sense2,5.75,4.958333333333333,1.4166666666666667,1.0,2.1865369125031293,1.728589195833564,1.9575630541683464,2.3661860541618203,1.602715174999929,3.125,6.247386795834899,116,Original,,,,,,,,,,,,,,,,,,,,Non-joke
40.0,No need to plug in the toy: its battery is charged,Sense2,5.235294117647059,5.352941176470588,1.3529411764705883,1.0,3.009225560783788,2.3956852921574043,2.702455426470596,2.3405838078449195,1.718082570587169,2.6666666666666665,4.639774641174397,108,Original,,,,,,,,,,,,,,,,,,,,Non-joke
1.0,,Joke,,,,,,,,,,,,31,LSR,"- Is this safe to eat?
- No, it's for storing valuable objects",SAFE,BANK,HARMLESS,7.716399999999999,4.111111111111111,6.816211111111111,3.7113111111111112,4.777777777777778,3.741777777777778,1.2222222222222223,1.0,6.884745555555555,5.675523333333332,2.497650555555555,2.983490555555554,9.0,,,Joke
2.0,,Joke,,,,,,,,,,,,119,LSR,The key to excel in sports is to stay positive,POSITIVE,STEROIDS,ATTITUDE,17.37496,6.8,9.22222,3.09707,1.1,4.69161,2.8,0.0,5.385731,4.070777,2.3092355,3.1702909999999993,0.0,,,Joke
3.0,,Joke,,,,,,,,,,,,17,LSR,Two cellphones got married. The reception was fantastic,RECEPTION,SIGNAL,PARTY,6.25735,3.5,4.67028,1.85062,5.1,2.1203200000000004,1.1,1.0,3.907279999999999,3.9159665,1.85062,2.0322604999999996,10.0,,,Joke
4.0,,Joke,,,,,,,,,,,,61,LSR,"Joan d'Arc was not great at her job, she got fired",FIRED,BURN,UNEMPLOYED,3.9469777777777777,5.777777777777778,4.687822222222223,1.6344333333333332,3.3333333333333335,1.9944111111111111,1.7777777777777777,1.0,3.9469777777777777,4.6072299999999995,1.6344333333333332,1.9944111111111111,9.0,,,Joke
5.0,,Joke,,,,,,,,,,,,36,LSR,Two fish in a tank. One says: How do you drive this thing?,TANK,WAR,WATER,9.47156,4.3,3.6008699999999996,1.50222,5.2,2.24633,1.3,1.0,4.563691,3.6008699999999996,1.5182785,2.24633,10.0,,,Joke
6.0,,Joke,,,,,,,,,,,,27,LSR,The problem with kleptomaniacs is that they always take things literally.,TAKE,STOLEN,PERSPECTIVE,4.5149333333333335,4.166666666666667,4.5442833333333335,1.9454333333333331,4.5,1.892933333333333,1.1666666666666667,1.0,4.531015833333334,4.5442833333333335,1.9454333333333331,1.892933333333333,6.0,,,Joke
7.0,,Joke,,,,,,,,,,,,19,LSR,The teacher's eyes were crossed because she could not control her pupils,PUPILS,STUDENTS,EYES,5.098111111111112,4.222222222222222,4.835466666666666,1.9711333333333336,5.0,2.6241222222222222,1.1111111111111112,1.0,5.098111111111112,4.436314999999999,1.9711333333333336,2.468800555555555,9.0,,,Joke
8.0,,Joke,,,,,,,,,,,,23,LSR,I told her I was going to make her mine. She has extracted two rubies so far,MINE,BELONG,QUARRY,5.775925,3.375,4.6035875,2.4578125,5.25,2.261275,1.125,1.0,5.862949375,4.495558749999999,2.323931875,2.1755256249999997,8.0,,,Joke
9.0,,Joke,,,,,,,,,,,,20,LSR,"I don't like people who take drugs, for example: airport security.",TAKE,SNATCH,USE,14.843633333333331,3.111111111111111,4.266355555555555,1.818622222222222,6.444444444444445,2.1734555555555555,1.1111111111111112,1.0,5.470813333333332,4.141351666666666,1.6688599999999998,2.075567222222222,9.0,,,Joke
10.0,,Joke,,,,,,,,,,,,40,LSR,"-Order in the court!
-Ham and cheese on rye, your Honour.",ORDER,ASK,JUDGE,6.127750000000001,3.4,7.29256,1.7917999999999998,4.7,2.71352,1.4,1.0,5.965851,5.7959439999999995,1.7917999999999998,2.653990999999999,10.0,,,Joke
11.0,,Joke,,,,,,,,,,,,29,LSR,Cannibals don't eat clowns because they taste funny,FUNNY,WEIRD,LAUGHTER,4.8369,4.0,3.01481,2.06651,4.4,2.01595,1.2,1.0,3.8589305,3.0212494999999997,2.06651,2.03098,10.0,,,Joke
12.0,,Joke,,,,,,,,,,,,8,LSR,"After seeing the salad dressing, the tomato turned red",DRESSING,NAKED,CAESAR,3.619275,3.75,3.2593125,1.1652625,3.375,2.6326875000000003,1.0,1.0,3.619275,3.2593125,1.1652625,1.9026756249999996,8.0,,,Joke
13.0,,Joke,,,,,,,,,,,,43,LSR,The bank couldn't keep any secrets because it had too many tellers,TELLERS,GOSSIP,CASHIER,4.873777777777778,5.444444444444445,4.051688888888889,1.6216555555555554,3.6666666666666665,2.4044222222222222,1.4444444444444444,1.0,4.796878888888888,4.114443888888889,1.6216872222222225,2.188278888888888,9.0,,,Joke
14.0,,Joke,,,,,,,,,,,,9,LSR,"I heard he was on a roll, turns out he fell asleep at the bakery.",ROLL,BREAD,SUCCESS,4.9261,3.0,4.109757142857143,1.4266142857142856,4.142857142857143,2.6098714285714286,1.0,1.0,4.9261,4.109757142857143,1.4266142857142856,2.126772857142856,7.0,,,Joke
15.0,,Joke,,,,,,,,,,,,34,LSR,"I asked the librarian for books about paranoia. She whispered, ""They're right behind you!""",RIGHT BEHIND YOU,DANGER,LOCATION,4.0322,3.5,3.42895,1.7526,5.5,1.7164875,1.25,1.0,4.0322,3.5141493749999997,1.7526,1.7164875,8.0,,,Joke
16.0,,Joke,,,,,,,,,,,,37,LSR,"The restaurant on the moon had great food, but no atmosphere",ATMOSPHERE,LIVELY,OXYGEN,2.673888888888889,3.5555555555555554,3.1745,1.3592777777777778,4.444444444444445,2.416977777777778,1.3333333333333333,1.0,2.673888888888889,3.154818333333333,1.3592777777777778,2.4062449999999997,9.0,,,Joke
17.0,,Joke,,,,,,,,,,,,42,LSR,Secret agents don't sleep because they don't want to give away their covers,COVERS,DUVET,IDENTITY,7.4073714285714285,3.142857142857143,3.902685714285714,1.6384,4.285714285714286,2.0032428571428573,1.4285714285714286,1.0,6.733101428571429,3.911956428571429,1.6384,2.0032428571428573,7.0,,,Joke
18.0,,Joke,,,,,,,,,,,,32,LSR,Why was the belt arrested? For holding up a pair of pants,HOLDING UP,FASTEN,ROB,4.4680333333333335,4.777777777777778,4.667255555555556,1.9225,3.5555555555555554,1.6953888888888888,1.2222222222222223,1.0,4.4680333333333335,3.7792966666666663,1.9225,1.784411111111111,9.0,,,Joke
19.0,,Joke,,,,,,,,,,,,10,LSR,The actor fell through the floorboards: he was going through a stage,STAGE,THEATER,PHASE,27.219387500000003,3.5,9.285975,3.1539625,5.5,2.4823625,1.0,1.0,5.449163749999999,4.556945624999999,2.0768924999999996,2.4452131249999995,8.0,,,Joke
20.0,,Joke,,,,,,,,,,,,46,LSR,Mac users don't get enough sunlight because they don't have Windows,WINDOWS,COMPUTER,GLASS,3.88422,3.3,4.32263,1.74572,4.6,2.16412,1.5,1.0,3.8873895,3.2949265,1.74572,2.16899,10.0,,,Joke
21.0,,Joke,,,,,,,,,,,,35,LSR,The calendar was worried. Its days were numbered.,NUMBERED,LIMITED,SEQUENCE,3.416975,3.5,3.3815125,1.4053875,3.5,1.78405,1.25,1.0,3.416975,3.387436875,1.427135625,1.8148,8.0,,,Joke
22.0,,Joke,,,,,,,,,,,,18,LSR,The skeleton didn't ask her out. He didn't have the guts,GUTS,COURAGE,ORGANS,5.649710000000001,3.3,2.64362,1.62846,4.3,1.70613,1.1,1.0,4.847771,2.699909,1.6352185,1.7077000000000002,10.0,,,Joke
23.0,,Joke,,,,,,,,,,,,30,LSR,Why did the painting go to jail? Because it was framed,FRAMED,TRAPPED,WOODEN,10.56498,3.0,3.1999299999999997,1.26914,3.9,1.90442,1.2,1.0,4.186100999999999,3.2174359999999993,1.2885985,1.90442,10.0,,,Joke
24.0,,Joke,,,,,,,,,,,,103,LSR,The graveyard is the dead center of town,DEAD CENTER,COFFIN,MIDDLE,4.234242857142857,5.428571428571429,3.5061571428571425,1.618185714285714,3.5714285714285716,1.8062857142857145,2.2857142857142856,1.0,4.234242857142857,3.5061571428571425,1.618185714285714,1.8375714285714284,7.0,,,Joke
25.0,,Joke,,,,,,,,,,,,38,LSR,She had a photographic memory but never developed it.,DEVELOPED,IMPROVE,FILM,2.492177777777778,3.3333333333333335,3.0253666666666668,1.3280555555555555,4.0,1.8232111111111111,1.3333333333333333,1.0,2.5942205555555553,3.033966111111111,1.3280555555555555,1.8417666666666668,9.0,,,Joke
26.0,,Joke,,,,,,,,,,,,69,LSR,I got fired from the calendar factory. All I did was take a day off.,DAY OFF,LEAVE,RIP,4.7325875,2.375,4.945525,1.608475,4.25,1.7885625,1.875,1.0,4.7325875,4.5252462499999995,1.608475,1.8074375,8.0,,,Joke
27.0,,Joke,,,,,,,,,,,,59,LSR,I told her that she was drawing her eyebrows too high; she looked surprised,LOOKED,APPEARED,EXPRESSION,4.685425,3.75,4.2902125,2.08955,4.75,2.9143375,1.75,1.0,4.685425,4.0339206249999995,2.105398125,2.1001131249999996,8.0,,,Joke
28.0,,Joke,,,,,,,,,,,,4,LSR,"I used to be a banker, but I lost interest",INTEREST,ENTHUSIASM,EARNINGS,2.9504142857142854,3.4285714285714284,4.396971428571429,1.7357571428571428,4.142857142857143,1.9056,0.5714285714285714,1.0,2.9812564285714283,4.103752857142856,1.7357571428571428,1.9076857142857144,7.0,,,Joke
29.0,,Joke,,,,,,,,,,,,33,LSR,"I couldn't figure out how to use the seatbelt, but then it clicked.",IT CLICKED,INSIGHT,SOUND,3.4729111111111113,4.111111111111111,3.612677777777778,1.4724333333333333,4.444444444444445,1.6803,1.2222222222222223,1.0,3.4729111111111113,3.6439438888888898,1.4724333333333333,1.7119888888888888,9.0,,,Joke
30.0,,Joke,,,,,,,,,,,,11,LSR,"I wondered why the car was getting bigger, and then it hit me.",IT HIT ME,REALISE,STRIKE,4.5379,4.25,2.932525,1.2938625,4.5,1.4069875,1.0,1.0,4.5379,3.011486875,1.297585625,1.450925,8.0,,,Joke
31.0,,Joke,,,,,,,,,,,,6,LSR,"I wanted to learn to use the gear stick, but I couldn't find a manual",MANUAL,HANDBOOK,TRANSMISSION,6.21326,3.2,2.78718,1.48472,3.0,2.17784,0.8,1.0,6.21326,2.78718,1.517577,2.17784,5.0,,,Joke
32.0,,Joke,,,,,,,,,,,,79,LSR,"I thought about going on an all-almond diet, but that's just nuts!",NUTS!,SQUIRREL,CRAZY,5.7225777777777775,6.0,2.877711111111111,1.833711111111111,4.111111111111111,1.5001888888888888,2.0,1.0,4.463067777777777,2.888643888888889,1.8631094444444445,1.526077777777778,9.0,,,Joke
33.0,,Joke,,,,,,,,,,,,96,LSR,I tried to be a carpenter but I couldn't nail it.,NAIL IT,SUCCEED,RUST,2.9635,1.8571428571428572,2.8056285714285716,2.2182,3.142857142857143,2.2106142857142856,2.142857142857143,1.0,3.045941428571429,2.838827857142857,1.965865,2.139657857142857,7.0,,,Joke
34.0,,Joke,,,,,,,,,,,,70,LSR,"I lost my left hand in an accident, I'm all right now.",ALL RIGHT,OK,DIRECTION,3.522525,2.125,2.96145,2.028675,3.875,1.9139,1.875,1.0,3.528124375,2.9904993749999997,1.912869375,1.9159875,8.0,,,Joke
35.0,,Joke,,,,,,,,,,,,12,LSR,The communist loved the summer because there were no classes,CLASSES,SCHOOL,STATUS,3.827816666666666,4.0,3.2632833333333333,1.4238166666666665,3.5,1.8606166666666668,1.0,1.0,3.827816666666666,3.2632833333333333,1.4238166666666665,1.9015166666666667,6.0,,,Joke
36.0,,Joke,,,,,,,,,,,,13,LSR,How do you make the turtle fast? Take away its food.,FAST,QUICK,HUNGRY,4.4332125,3.5,2.8890875,1.324125,3.5,1.51255,1.0,1.0,4.4332125,2.8890875,1.324125,1.5288875,8.0,,,Joke
37.0,,Joke,,,,,,,,,,,,3,LSR,It's hard for leopards to hide as they're always spotted.,SPOTTED,SEEN,PATTERNED,2.485175,4.5,2.2769125,1.3081375,3.75,1.6362625,0.5,1.0,2.549249375,2.29544875,1.316260625,1.7175125,8.0,,,Joke
38.0,,Joke,,,,,,,,,,,,24,LSR,"-This coffee tastes like mud 
-Well, it was just ground this morning!",GROUND,DIRT,CRUSH,3.50405,4.375,4.6515875,1.8713375,4.0,1.5965125,1.125,1.0,3.50405,4.6515875,1.8114675,1.5965125,8.0,,,Joke
39.0,,Joke,,,,,,,,,,,,44,LSR,Humpty Dumpty was happy in the winter. He had a great fall.,FALL,AUTUMN,SLIP,6.535744444444444,3.2222222222222223,2.6868555555555553,2.3404777777777777,3.5555555555555554,2.3747,1.4444444444444444,1.0,5.2216572222222215,2.6868555555555553,1.8734616666666664,1.8294227777777776,9.0,,,Joke
40.0,,Joke,,,,,,,,,,,,21,LSR,Energizer bunny arrested: charged with battery,BATTERY,ASSAULT,POWERED,2.5329555555555556,3.7777777777777777,2.5855777777777775,1.250711111111111,4.444444444444445,1.8223777777777777,1.1111111111111112,1.0,2.5329555555555556,2.6723994444444443,1.250711111111111,1.8223777777777777,9.0,,,Joke
1.0,,Sense1,,,,,,,,,,,,80,LSR,"- Is this safe locked? 
- No, I left it open on purpose",SAFE,BANK,HARMLESS,4.644144444444445,3.3333333333333335,2.816477777777778,1.5852444444444445,1.3333333333333333,1.3507,2.0,1.0,4.645677222222222,2.816477777777778,1.5852444444444445,1.3507,9.0,,,Non-joke
2.0,,Sense1,,,,,,,,,,,,91,LSR,Sometimes in sports anti-doping tests are positive,POSITIVE,STEROIDS,ATTITUDE,4.24688,2.7,3.95784,1.51683,1.3,1.45862,2.1,1.0,4.24688,3.95784,1.4742339999999998,1.45862,10.0,,,Non-joke
3.0,,Sense1,,,,,,,,,,,,104,LSR,Two friends got married. The reception was fantastic,RECEPTION,SIGNAL,PARTY,3.18921,6.3,2.82748,1.6616700000000002,1.2,1.4327,2.3,1.0,3.2271895,2.82748,1.6755570000000002,1.4327,10.0,,,Non-joke
4.0,,Sense1,,,,,,,,,,,,115,LSR,"The lawyer was not great at her job, she got fired",FIRED,BURN,UNEMPLOYED,4.53348,6.6,2.90476,8.36131,1.1,2.24079,2.6,1.0,3.6317605,2.90476,1.8134655,2.0729204999999995,10.0,,,Non-joke
5.0,,Sense1,,,,,,,,,,,,105,LSR,Two fish in a tank. One says: When do you think we'll get fed?,TANK,WAR,WATER,3.77608,6.3,2.6129100000000003,1.33523,1.5,1.53664,2.3,1.0,3.77608,2.6129100000000003,1.3831669999999998,1.53664,10.0,,,Non-joke
6.0,,Sense1,,,,,,,,,,,,109,LSR,The problem with thieves is that they always take other people's things,TAKE,STOLEN,PERSPECTIVE,5.164689999999999,1.6,2.35678,1.15863,1.1,1.3907,2.4,1.0,4.586701499999999,2.3665195,1.204377,1.3907,10.0,,,Non-joke
7.0,,Sense1,,,,,,,,,,,,53,LSR,The woman was cross-eyed because she could not control her pupils,PUPILS,STUDENTS,EYES,9.596375,5.625,3.091,1.7843,1.875,1.7612,1.625,1.0,4.287812499999999,3.091,1.78664625,1.7737500000000002,8.0,,,Non-joke
8.0,,Sense1,,,,,,,,,,,,110,LSR,I told her I was going to make her mine. She loved the idea of marrying me,MINE,BELONG,QUARRY,3.3122299999999996,1.6,2.25159,1.56035,1.6,1.53545,2.4,1.0,3.3122299999999996,2.25159,1.5632085,1.53716,10.0,,,Non-joke
9.0,,Sense1,,,,,,,,,,,,81,LSR,"I don't like people who take drugs, for example: cocaine addicts",TAKE,SNATCH,USE,3.9621625,6.0,2.3328625,1.59175,1.0,1.5648125,2.0,1.0,4.055411875,2.451386875,1.59175,1.5648125,8.0,,,Non-joke
10.0,,Sense1,,,,,,,,,,,,108,LSR,"-Order in the cafeteria 
-Ham and cheese on rye, please. ",ORDER,ASK,JUDGE,6.5589125,1.625,2.0358125,1.0910625,1.25,1.5398,2.375,1.0,6.146350624999999,2.0358125,1.116810625,1.5398,8.0,,,Non-joke
11.0,,Sense1,,,,,,,,,,,,47,LSR,Cannibals don't eat rotten eggs because they taste funny,FUNNY,WEIRD,LAUGHTER,5.1791375,3.75,4.7170875,2.968825,1.125,2.74725,1.5,1.0,5.1791375,4.7170875,2.797344375,2.417138749999999,8.0,,,Non-joke
12.0,,Sense1,,,,,,,,,,,,62,LSR,"After seeing the salad dressing, the chef was satisfied",DRESSING,NAKED,CAESAR,15.10235,4.8,4.84384,1.51294,1.3,1.75754,1.8,1.0,5.922191499999999,4.84384,1.5746885,1.75754,10.0,,,Non-joke
13.0,,Sense1,,,,,,,,,,,,39,LSR,The receptionist considered himself a teller of hard truths,TELLERS,GOSSIP,CASHIER,5.31605,3.6666666666666665,6.025966666666666,2.2159166666666668,1.1666666666666667,1.7489833333333331,1.3333333333333333,1.0,5.31605,6.025966666666666,2.1456591666666665,1.7489833333333331,6.0,,,Non-joke
14.0,,Sense1,,,,,,,,,,,,49,LSR,"I heard he was on a roll, turns out his last three books were bestsellers.",ROLL,BREAD,SUCCESS,5.935844444444445,4.0,4.2219444444444445,2.226977777777778,1.1111111111111112,1.6527777777777777,1.5555555555555556,1.0,5.935844444444445,4.2219444444444445,2.226977777777778,1.6527777777777777,9.0,,,Non-joke
15.0,,Sense1,,,,,,,,,,,,25,LSR,"I asked the chief about the spies. She whispered, ""They're right behind you!""",RIGHT BEHIND YOU,DANGER,LOCATION,7.084157142857143,4.857142857142857,6.173171428571428,3.490971428571428,1.7142857142857142,2.3491571428571425,1.1428571428571428,1.0,7.084157142857143,5.9303671428571425,3.212452142857142,2.3491571428571425,7.0,,,Non-joke
16.0,,Sense1,,,,,,,,,,,,82,LSR,"The restaurant at the resort had great food, but no atmosphere",ATMOSPHERE,LIVELY,OXYGEN,5.65644,2.2,8.473519999999999,2.04214,1.2,1.82013,2.0,1.0,4.400371,4.290543999999999,2.04214,1.82013,10.0,,,Non-joke
17.0,,Sense1,,,,,,,,,,,,101,LSR,Sleepy people don't want to give up their bed covers,COVERS,DUVET,IDENTITY,3.92675,1.75,3.4907375000000003,1.6135875,1.0,2.137625,2.25,1.0,3.957449375,3.4907375000000003,1.6135875,1.9549756249999992,8.0,,,Non-joke
18.0,,Sense1,,,,,,,,,,,,60,LSR,Why was the belt created? For holding up a pair of pants,HOLDING UP,FASTEN,ROB,4.8589375,3.5,4.62135,4.100975,1.375,2.054875,1.75,1.0,4.893849375,4.62135,3.4341331249999993,2.054875,8.0,,,Non-joke
19.0,,Sense1,,,,,,,,,,,,52,LSR,The toddler would only eat pasta: he was going through a stage,STAGE,THEATER,PHASE,8.21218,5.2,3.84477,2.78367,1.2,1.96274,1.6,1.0,6.249521,3.84477,2.5519325,1.96274,10.0,,,Non-joke
20.0,,Sense1,,,,,,,,,,,,56,LSR,Prisoners don't get enough light because they don't have windows,WINDOWS,COMPUTER,GLASS,8.215011111111112,5.222222222222222,5.8690999999999995,2.6812666666666667,1.2222222222222223,2.679222222222222,1.6666666666666667,1.0,5.996990555555555,5.115926666666665,2.5749677777777773,2.411000555555555,9.0,,,Non-joke
21.0,,Sense1,,,,,,,,,,,,57,LSR,The man on death row was worried. His days were numbered.,NUMBERED,LIMITED,SEQUENCE,4.253577777777777,2.3333333333333335,2.958911111111111,2.5066888888888887,1.4444444444444444,1.884555555555555,1.6666666666666667,1.0,4.253577777777777,2.9698327777777775,2.431315555555555,1.875889444444444,9.0,,,Non-joke
22.0,,Sense1,,,,,,,,,,,,72,LSR,The man didn't ask her out. He didn't have the guts,GUTS,COURAGE,ORGANS,3.3321222222222224,2.111111111111111,3.640188888888889,1.8144,1.2222222222222223,1.8936111111111111,1.8888888888888888,1.0,3.3321222222222224,3.6474216666666663,1.8144,1.8936111111111111,9.0,,,Non-joke
